,Variable1,Variable2,ADF Statistic
2496,Group_3_Coint_2,Group_4_Coint_9,-2.2315758481745194
2497,Group_4_Coint_9,Group_3_Coint_2,-2.2315758481745194
2498,Group_3_Coint_2,Indep_0,-2.3845037801697337
2499,Indep_0,Group_3_Coint_2,-2.3845037801697337
2500,Group_3_Coint_2,Indep_1,-2.2524074633377396
2501,Indep_1,Group_3_Coint_2,-2.2524074633377396
2502,Group_3_Coint_2,Indep_2,-1.8170018435639914
2503,Indep_2,Group_3_Coint_2,-1.8170018435639914
2504,Group_3_Coint_2,Indep_3,-2.8554949429415375
2505,Indep_3,Group_3_Coint_2,-2.8554949429415375
2506,Group_3_Coint_2,Indep_4,-1.9822520563767339
2507,Indep_4,Group_3_Coint_2,-1.9822520563767339
2508,Group_3_Coint_3,Group_3_Coint_4,-1.4330308502821776
2509,Group_3_Coint_4,Group_3_Coint_3,-1.4330308502821776
2510,Group_3_Coint_3,Group_3_Coint_5,-2.069145556715833
2511,Group_3_Coint_5,Group_3_Coint_3,-2.069145556715833
2512,Group_3_Coint_3,Group_3_Coint_6,-1.3736933485099383
2513,Group_3_Coint_6,Group_3_Coint_3,-1.3736933485099383
2514,Group_3_Coint_3,Group_3_Coint_7,-0.31239098930954246
2515,Group_3_Coint_7,Group_3_Coint_3,-0.31239098930954246
2516,Group_3_Coint_3,Group_3_Coint_8,0.11489752110329303
2517,Group_3_Coint_8,Group_3_Coint_3,0.11489752110329303
2518,Group_3_Coint_3,Group_3_Coint_9,-2.1589043988780756
2519,Group_3_Coint_9,Group_3_Coint_3,-2.1589043988780756
2520,Group_3_Coint_3,Group_4_Coint_0,-2.039625382129151
2521,Group_4_Coint_0,Group_3_Coint_3,-2.039625382129151
2522,Group_3_Coint_3,Group_4_Coint_1,-2.0524624792749875
2523,Group_4_Coint_1,Group_3_Coint_3,-2.0524624792749875
2524,Group_3_Coint_3,Group_4_Coint_2,-2.040320368494413
2525,Group_4_Coint_2,Group_3_Coint_3,-2.040320368494413
2526,Group_3_Coint_3,Group_4_Coint_3,-2.066821947788208
2527,Group_4_Coint_3,Group_3_Coint_3,-2.066821947788208
2528,Group_3_Coint_3,Group_4_Coint_4,-2.0387470671697128
2529,Group_4_Coint_4,Group_3_Coint_3,-2.0387470671697128
2530,Group_3_Coint_3,Group_4_Coint_5,-2.0831397620712075
2531,Group_4_Coint_5,Group_3_Coint_3,-2.0831397620712075
2532,Group_3_Coint_3,Group_4_Coint_6,-2.045455426988288
2533,Group_4_Coint_6,Group_3_Coint_3,-2.045455426988288
2534,Group_3_Coint_3,Group_4_Coint_7,-2.066556010300966
2535,Group_4_Coint_7,Group_3_Coint_3,-2.066556010300966
2536,Group_3_Coint_3,Group_4_Coint_8,-2.0507080708594474
2537,Group_4_Coint_8,Group_3_Coint_3,-2.0507080708594474
2538,Group_3_Coint_3,Group_4_Coint_9,-2.0757286963204424
2539,Group_4_Coint_9,Group_3_Coint_3,-2.0757286963204424
2540,Group_3_Coint_3,Indep_0,-2.273558484999326
2541,Indep_0,Group_3_Coint_3,-2.273558484999326
2542,Group_3_Coint_3,Indep_1,-2.086263142608899
2543,Indep_1,Group_3_Coint_3,-2.086263142608899
2544,Group_3_Coint_3,Indep_2,-1.7343990875254212
2545,Indep_2,Group_3_Coint_3,-1.7343990875254212
2546,Group_3_Coint_3,Indep_3,-2.8886536928702746
2547,Indep_3,Group_3_Coint_3,-2.8886536928702746
2548,Group_3_Coint_3,Indep_4,-2.033285533692306
2549,Indep_4,Group_3_Coint_3,-2.033285533692306
2550,Group_3_Coint_4,Group_3_Coint_5,-1.8299353075113505
2551,Group_3_Coint_5,Group_3_Coint_4,-1.8299353075113505
2552,Group_3_Coint_4,Group_3_Coint_6,-1.8032471254311953
2553,Group_3_Coint_6,Group_3_Coint_4,-1.8032471254311953
2554,Group_3_Coint_4,Group_3_Coint_7,-1.2780273462030023
2555,Group_3_Coint_7,Group_3_Coint_4,-1.2780273462030023
2556,Group_3_Coint_4,Group_3_Coint_8,-1.43087417014651
2557,Group_3_Coint_8,Group_3_Coint_4,-1.43087417014651
2558,Group_3_Coint_4,Group_3_Coint_9,-1.454148647612715
2559,Group_3_Coint_9,Group_3_Coint_4,-1.454148647612715
2560,Group_3_Coint_4,Group_4_Coint_0,-2.196214438627069
2561,Group_4_Coint_0,Group_3_Coint_4,-2.196214438627069
2562,Group_3_Coint_4,Group_4_Coint_1,-2.2105314061441224
2563,Group_4_Coint_1,Group_3_Coint_4,-2.2105314061441224
2564,Group_3_Coint_4,Group_4_Coint_2,-2.1979711566538582
2565,Group_4_Coint_2,Group_3_Coint_4,-2.1979711566538582
2566,Group_3_Coint_4,Group_4_Coint_3,-2.227858278270001
2567,Group_4_Coint_3,Group_3_Coint_4,-2.227858278270001
2568,Group_3_Coint_4,Group_4_Coint_4,-2.1961668553280065
2569,Group_4_Coint_4,Group_3_Coint_4,-2.1961668553280065
2570,Group_3_Coint_4,Group_4_Coint_5,-2.246192306725182
2571,Group_4_Coint_5,Group_3_Coint_4,-2.246192306725182
2572,Group_3_Coint_4,Group_4_Coint_6,-2.203757916218472
2573,Group_4_Coint_6,Group_3_Coint_4,-2.203757916218472
2574,Group_3_Coint_4,Group_4_Coint_7,-2.225707364147234
2575,Group_4_Coint_7,Group_3_Coint_4,-2.225707364147234
2576,Group_3_Coint_4,Group_4_Coint_8,-2.2082561222746735
2577,Group_4_Coint_8,Group_3_Coint_4,-2.2082561222746735
2578,Group_3_Coint_4,Group_4_Coint_9,-2.237289583977639
2579,Group_4_Coint_9,Group_3_Coint_4,-2.237289583977639
2580,Group_3_Coint_4,Indep_0,-2.4240496514504213
2581,Indep_0,Group_3_Coint_4,-2.4240496514504213
2582,Group_3_Coint_4,Indep_1,-2.2227629549888226
2583,Indep_1,Group_3_Coint_4,-2.2227629549888226
2584,Group_3_Coint_4,Indep_2,-1.783666726554589
2585,Indep_2,Group_3_Coint_4,-1.783666726554589
2586,Group_3_Coint_4,Indep_3,-3.00698771026635
2587,Indep_3,Group_3_Coint_4,-3.00698771026635
2588,Group_3_Coint_4,Indep_4,-2.043035716267592
2589,Indep_4,Group_3_Coint_4,-2.043035716267592
2590,Group_3_Coint_5,Group_3_Coint_6,-2.4808940836512354
2591,Group_3_Coint_6,Group_3_Coint_5,-2.4808940836512354
2592,Group_3_Coint_5,Group_3_Coint_7,-1.0200137765717119
2593,Group_3_Coint_7,Group_3_Coint_5,-1.0200137765717119
2594,Group_3_Coint_5,Group_3_Coint_8,-0.6598254634728797
2595,Group_3_Coint_8,Group_3_Coint_5,-0.6598254634728797
2596,Group_3_Coint_5,Group_3_Coint_9,-1.5792068441004885
2597,Group_3_Coint_9,Group_3_Coint_5,-1.5792068441004885
2598,Group_3_Coint_5,Group_4_Coint_0,-2.1935724467697666
2599,Group_4_Coint_0,Group_3_Coint_5,-2.1935724467697666
2600,Group_3_Coint_5,Group_4_Coint_1,-2.2072192536004565
2601,Group_4_Coint_1,Group_3_Coint_5,-2.2072192536004565
2602,Group_3_Coint_5,Group_4_Coint_2,-2.1950737421339435
2603,Group_4_Coint_2,Group_3_Coint_5,-2.1950737421339435
2604,Group_3_Coint_5,Group_4_Coint_3,-2.2239630066066147
2605,Group_4_Coint_3,Group_3_Coint_5,-2.2239630066066147
2606,Group_3_Coint_5,Group_4_Coint_4,-2.195269572169012
2607,Group_4_Coint_4,Group_3_Coint_5,-2.195269572169012
2608,Group_3_Coint_5,Group_4_Coint_5,-2.2424222406679255
2609,Group_4_Coint_5,Group_3_Coint_5,-2.2424222406679255
2610,Group_3_Coint_5,Group_4_Coint_6,-2.201021485030008
2611,Group_4_Coint_6,Group_3_Coint_5,-2.201021485030008
2612,Group_3_Coint_5,Group_4_Coint_7,-2.224134487744523
2613,Group_4_Coint_7,Group_3_Coint_5,-2.224134487744523
2614,Group_3_Coint_5,Group_4_Coint_8,-2.206501574736092
2615,Group_4_Coint_8,Group_3_Coint_5,-2.206501574736092
2616,Group_3_Coint_5,Group_4_Coint_9,-2.232906009123197
2617,Group_4_Coint_9,Group_3_Coint_5,-2.232906009123197
2618,Group_3_Coint_5,Indep_0,-2.3929533050989806
2619,Indep_0,Group_3_Coint_5,-2.3929533050989806
2620,Group_3_Coint_5,Indep_1,-2.2297105928576912
2621,Indep_1,Group_3_Coint_5,-2.2297105928576912
2622,Group_3_Coint_5,Indep_2,-1.827477845232071
2623,Indep_2,Group_3_Coint_5,-1.827477845232071
2624,Group_3_Coint_5,Indep_3,-2.9307570835802514
2625,Indep_3,Group_3_Coint_5,-2.9307570835802514
2626,Group_3_Coint_5,Indep_4,-2.0381900419091323
2627,Indep_4,Group_3_Coint_5,-2.0381900419091323
2628,Group_3_Coint_6,Group_3_Coint_7,-1.3460544803103756
2629,Group_3_Coint_7,Group_3_Coint_6,-1.3460544803103756
2630,Group_3_Coint_6,Group_3_Coint_8,-1.5123461450836877
2631,Group_3_Coint_8,Group_3_Coint_6,-1.5123461450836877
2632,Group_3_Coint_6,Group_3_Coint_9,-1.5365913602185226
2633,Group_3_Coint_9,Group_3_Coint_6,-1.5365913602185226
2634,Group_3_Coint_6,Group_4_Coint_0,-2.2266896308102773
2635,Group_4_Coint_0,Group_3_Coint_6,-2.2266896308102773
2636,Group_3_Coint_6,Group_4_Coint_1,-2.239293238492692
2637,Group_4_Coint_1,Group_3_Coint_6,-2.239293238492692
2638,Group_3_Coint_6,Group_4_Coint_2,-2.2271874377052265
2639,Group_4_Coint_2,Group_3_Coint_6,-2.2271874377052265
2640,Group_3_Coint_6,Group_4_Coint_3,-2.2575188365778676
2641,Group_4_Coint_3,Group_3_Coint_6,-2.2575188365778676
2642,Group_3_Coint_6,Group_4_Coint_4,-2.229158011935087
2643,Group_4_Coint_4,Group_3_Coint_6,-2.229158011935087
2644,Group_3_Coint_6,Group_4_Coint_5,-2.277228802155049
2645,Group_4_Coint_5,Group_3_Coint_6,-2.277228802155049
2646,Group_3_Coint_6,Group_4_Coint_6,-2.234727616498565
2647,Group_4_Coint_6,Group_3_Coint_6,-2.234727616498565
2648,Group_3_Coint_6,Group_4_Coint_7,-2.2569491631992165
2649,Group_4_Coint_7,Group_3_Coint_6,-2.2569491631992165
2650,Group_3_Coint_6,Group_4_Coint_8,-2.2393203698728454
2651,Group_4_Coint_8,Group_3_Coint_6,-2.2393203698728454
2652,Group_3_Coint_6,Group_4_Coint_9,-2.266918119364203
2653,Group_4_Coint_9,Group_3_Coint_6,-2.266918119364203
2654,Group_3_Coint_6,Indep_0,-2.4029582922582344
2655,Indep_0,Group_3_Coint_6,-2.4029582922582344
2656,Group_3_Coint_6,Indep_1,-2.2760859655658887
2657,Indep_1,Group_3_Coint_6,-2.2760859655658887
2658,Group_3_Coint_6,Indep_2,-1.8365314574478073
2659,Indep_2,Group_3_Coint_6,-1.8365314574478073
2660,Group_3_Coint_6,Indep_3,-2.933555783534412
2661,Indep_3,Group_3_Coint_6,-2.933555783534412
2662,Group_3_Coint_6,Indep_4,-2.0202515478429857
2663,Indep_4,Group_3_Coint_6,-2.0202515478429857
2664,Group_3_Coint_7,Group_3_Coint_8,-2.2739666617819854
2665,Group_3_Coint_8,Group_3_Coint_7,-2.2739666617819854
2666,Group_3_Coint_7,Group_3_Coint_9,-1.0893748631199633
2667,Group_3_Coint_9,Group_3_Coint_7,-1.0893748631199633
2668,Group_3_Coint_7,Group_4_Coint_0,-2.3007132076917802
2669,Group_4_Coint_0,Group_3_Coint_7,-2.3007132076917802
2670,Group_3_Coint_7,Group_4_Coint_1,-2.31716972401039
2671,Group_4_Coint_1,Group_3_Coint_7,-2.31716972401039
2672,Group_3_Coint_7,Group_4_Coint_2,-2.303488452926271
2673,Group_4_Coint_2,Group_3_Coint_7,-2.303488452926271
2674,Group_3_Coint_7,Group_4_Coint_3,-2.3399352450359605
2675,Group_4_Coint_3,Group_3_Coint_7,-2.3399352450359605
2676,Group_3_Coint_7,Group_4_Coint_4,-2.3030026355556643
2677,Group_4_Coint_4,Group_3_Coint_7,-2.3030026355556643
2678,Group_3_Coint_7,Group_4_Coint_5,-2.3640491311336382
2679,Group_4_Coint_5,Group_3_Coint_7,-2.3640491311336382
2680,Group_3_Coint_7,Group_4_Coint_6,-2.311321466417105
2681,Group_4_Coint_6,Group_3_Coint_7,-2.311321466417105
2682,Group_3_Coint_7,Group_4_Coint_7,-2.3380802366979756
2683,Group_4_Coint_7,Group_3_Coint_7,-2.3380802366979756
2684,Group_3_Coint_7,Group_4_Coint_8,-2.3159177273868523
2685,Group_4_Coint_8,Group_3_Coint_7,-2.3159177273868523
2686,Group_3_Coint_7,Group_4_Coint_9,-2.3518857443199805
2687,Group_4_Coint_9,Group_3_Coint_7,-2.3518857443199805
2688,Group_3_Coint_7,Indep_0,-2.4607586476838597
2689,Indep_0,Group_3_Coint_7,-2.4607586476838597
2690,Group_3_Coint_7,Indep_1,-2.3193453726539226
2691,Indep_1,Group_3_Coint_7,-2.3193453726539226
2692,Group_3_Coint_7,Indep_2,-1.7824372272196003
2693,Indep_2,Group_3_Coint_7,-1.7824372272196003
2694,Group_3_Coint_7,Indep_3,-3.0084645011919715
2695,Indep_3,Group_3_Coint_7,-3.0084645011919715
2696,Group_3_Coint_7,Indep_4,-1.8884940161828137
2697,Indep_4,Group_3_Coint_7,-1.8884940161828137
2698,Group_3_Coint_8,Group_3_Coint_9,-0.9189351642244525
2699,Group_3_Coint_9,Group_3_Coint_8,-0.9189351642244525
2700,Group_3_Coint_8,Group_4_Coint_0,-2.2903035161238328
2701,Group_4_Coint_0,Group_3_Coint_8,-2.2903035161238328
2702,Group_3_Coint_8,Group_4_Coint_1,-2.30409435365591
2703,Group_4_Coint_1,Group_3_Coint_8,-2.30409435365591
2704,Group_3_Coint_8,Group_4_Coint_2,-2.2922441118722654
2705,Group_4_Coint_2,Group_3_Coint_8,-2.2922441118722654
2706,Group_3_Coint_8,Group_4_Coint_3,-2.3250346461626887
2707,Group_4_Coint_3,Group_3_Coint_8,-2.3250346461626887
2708,Group_3_Coint_8,Group_4_Coint_4,-2.292846740943507
2709,Group_4_Coint_4,Group_3_Coint_8,-2.292846740943507
2710,Group_3_Coint_8,Group_4_Coint_5,-2.346078365654613
2711,Group_4_Coint_5,Group_3_Coint_8,-2.346078365654613
2712,Group_3_Coint_8,Group_4_Coint_6,-2.2998276765855623
2713,Group_4_Coint_6,Group_3_Coint_8,-2.2998276765855623
2714,Group_3_Coint_8,Group_4_Coint_7,-2.3228259643281666
2715,Group_4_Coint_7,Group_3_Coint_8,-2.3228259643281666
2716,Group_3_Coint_8,Group_4_Coint_8,-2.3033374900252896
2717,Group_4_Coint_8,Group_3_Coint_8,-2.3033374900252896
2718,Group_3_Coint_8,Group_4_Coint_9,-2.3356222471122057
2719,Group_4_Coint_9,Group_3_Coint_8,-2.3356222471122057
2720,Group_3_Coint_8,Indep_0,-2.4724481936100555
2721,Indep_0,Group_3_Coint_8,-2.4724481936100555
2722,Group_3_Coint_8,Indep_1,-2.3029456636612466
2723,Indep_1,Group_3_Coint_8,-2.3029456636612466
2724,Group_3_Coint_8,Indep_2,-1.7998728470642886
2725,Indep_2,Group_3_Coint_8,-1.7998728470642886
2726,Group_3_Coint_8,Indep_3,-2.988838812993113
2727,Indep_3,Group_3_Coint_8,-2.988838812993113
2728,Group_3_Coint_8,Indep_4,-1.9700314533529975
2729,Indep_4,Group_3_Coint_8,-1.9700314533529975
2730,Group_3_Coint_9,Group_4_Coint_0,-2.1705281865669135
2731,Group_4_Coint_0,Group_3_Coint_9,-2.1705281865669135
2732,Group_3_Coint_9,Group_4_Coint_1,-2.1811665101372166
2733,Group_4_Coint_1,Group_3_Coint_9,-2.1811665101372166
2734,Group_3_Coint_9,Group_4_Coint_2,-2.171729542046471
2735,Group_4_Coint_2,Group_3_Coint_9,-2.171729542046471
2736,Group_3_Coint_9,Group_4_Coint_3,-2.1933430537629466
2737,Group_4_Coint_3,Group_3_Coint_9,-2.1933430537629466
2738,Group_3_Coint_9,Group_4_Coint_4,-2.173380462883848
2739,Group_4_Coint_4,Group_3_Coint_9,-2.173380462883848
2740,Group_3_Coint_9,Group_4_Coint_5,-2.207458257459228
2741,Group_4_Coint_5,Group_3_Coint_9,-2.207458257459228
2742,Group_3_Coint_9,Group_4_Coint_6,-2.177002714236582
2743,Group_4_Coint_6,Group_3_Coint_9,-2.177002714236582
2744,Group_3_Coint_9,Group_4_Coint_7,-2.1929975770300456
2745,Group_4_Coint_7,Group_3_Coint_9,-2.1929975770300456
2746,Group_3_Coint_9,Group_4_Coint_8,-2.180349414147236
2747,Group_4_Coint_8,Group_3_Coint_9,-2.180349414147236
2748,Group_3_Coint_9,Group_4_Coint_9,-2.198763172156318
2749,Group_4_Coint_9,Group_3_Coint_9,-2.198763172156318
2750,Group_3_Coint_9,Indep_0,-2.3625405114162508
2751,Indep_0,Group_3_Coint_9,-2.3625405114162508
2752,Group_3_Coint_9,Indep_1,-2.2156994665523473
2753,Indep_1,Group_3_Coint_9,-2.2156994665523473
2754,Group_3_Coint_9,Indep_2,-1.9110531352237554
2755,Indep_2,Group_3_Coint_9,-1.9110531352237554
2756,Group_3_Coint_9,Indep_3,-2.8313994649538343
2757,Indep_3,Group_3_Coint_9,-2.8313994649538343
2758,Group_3_Coint_9,Indep_4,-2.1957870980826675
2759,Indep_4,Group_3_Coint_9,-2.1957870980826675
2760,Group_4_Coint_0,Group_4_Coint_1,-1.9578891406386099
2761,Group_4_Coint_1,Group_4_Coint_0,-1.9578891406386099
2762,Group_4_Coint_0,Group_4_Coint_2,-2.76065447888371
2763,Group_4_Coint_2,Group_4_Coint_0,-2.76065447888371
2764,Group_4_Coint_0,Group_4_Coint_3,-2.3092203409476104
2765,Group_4_Coint_3,Group_4_Coint_0,-2.3092203409476104
2766,Group_4_Coint_0,Group_4_Coint_4,-3.0893780690880446
2767,Group_4_Coint_4,Group_4_Coint_0,-3.0893780690880446
2768,Group_4_Coint_0,Group_4_Coint_5,-1.6157296614042396
2769,Group_4_Coint_5,Group_4_Coint_0,-1.6157296614042396
2770,Group_4_Coint_0,Group_4_Coint_6,-3.498409572260159
2771,Group_4_Coint_6,Group_4_Coint_0,-3.498409572260159
2772,Group_4_Coint_0,Group_4_Coint_7,-2.0128773482567763
2773,Group_4_Coint_7,Group_4_Coint_0,-2.0128773482567763
2774,Group_4_Coint_0,Group_4_Coint_8,-2.9918776340209954
2775,Group_4_Coint_8,Group_4_Coint_0,-2.9918776340209954
2776,Group_4_Coint_0,Group_4_Coint_9,-1.3657441756105948
2777,Group_4_Coint_9,Group_4_Coint_0,-1.3657441756105948
2778,Group_4_Coint_0,Indep_0,-2.301465731699735
2779,Indep_0,Group_4_Coint_0,-2.301465731699735
2780,Group_4_Coint_0,Indep_1,-3.38190807690264
2781,Indep_1,Group_4_Coint_0,-3.38190807690264
2782,Group_4_Coint_0,Indep_2,-2.748407676463401
2783,Indep_2,Group_4_Coint_0,-2.748407676463401
2784,Group_4_Coint_0,Indep_3,-1.6889059577525405
2785,Indep_3,Group_4_Coint_0,-1.6889059577525405
2786,Group_4_Coint_0,Indep_4,-1.2592857786578988
2787,Indep_4,Group_4_Coint_0,-1.2592857786578988
2788,Group_4_Coint_1,Group_4_Coint_2,-2.9603356329006076
2789,Group_4_Coint_2,Group_4_Coint_1,-2.9603356329006076
2790,Group_4_Coint_1,Group_4_Coint_3,-2.513105038758839
2791,Group_4_Coint_3,Group_4_Coint_1,-2.513105038758839
2792,Group_4_Coint_1,Group_4_Coint_4,-1.3065632920737664
2793,Group_4_Coint_4,Group_4_Coint_1,-1.3065632920737664
2794,Group_4_Coint_1,Group_4_Coint_5,-1.809218064610393
2795,Group_4_Coint_5,Group_4_Coint_1,-1.809218064610393
2796,Group_4_Coint_1,Group_4_Coint_6,-1.5336674791871574
2797,Group_4_Coint_6,Group_4_Coint_1,-1.5336674791871574
2798,Group_4_Coint_1,Group_4_Coint_7,-2.448487483473446
2799,Group_4_Coint_7,Group_4_Coint_1,-2.448487483473446
2800,Group_4_Coint_1,Group_4_Coint_8,-2.322511083635551
2801,Group_4_Coint_8,Group_4_Coint_1,-2.322511083635551
2802,Group_4_Coint_1,Group_4_Coint_9,-1.8913685245512422
2803,Group_4_Coint_9,Group_4_Coint_1,-1.8913685245512422
2804,Group_4_Coint_1,Indep_0,-2.35368292039832
2805,Indep_0,Group_4_Coint_1,-2.35368292039832
2806,Group_4_Coint_1,Indep_1,-3.3721014500281656
2807,Indep_1,Group_4_Coint_1,-3.3721014500281656
2808,Group_4_Coint_1,Indep_2,-2.784750933333397
2809,Indep_2,Group_4_Coint_1,-2.784750933333397
2810,Group_4_Coint_1,Indep_3,-1.7202706287938965
2811,Indep_3,Group_4_Coint_1,-1.7202706287938965
2812,Group_4_Coint_1,Indep_4,-1.2923385282231783
2813,Indep_4,Group_4_Coint_1,-1.2923385282231783
2814,Group_4_Coint_2,Group_4_Coint_3,-2.4964295409410657
2815,Group_4_Coint_3,Group_4_Coint_2,-2.4964295409410657
2816,Group_4_Coint_2,Group_4_Coint_4,-2.2974671817768746
2817,Group_4_Coint_4,Group_4_Coint_2,-2.2974671817768746
2818,Group_4_Coint_2,Group_4_Coint_5,-1.8789671512253845
2819,Group_4_Coint_5,Group_4_Coint_2,-1.8789671512253845
2820,Group_4_Coint_2,Group_4_Coint_6,-2.687237295067433
2821,Group_4_Coint_6,Group_4_Coint_2,-2.687237295067433
2822,Group_4_Coint_2,Group_4_Coint_7,-2.068740278195472
2823,Group_4_Coint_7,Group_4_Coint_2,-2.068740278195472
2824,Group_4_Coint_2,Group_4_Coint_8,-2.479871427280703
2825,Group_4_Coint_8,Group_4_Coint_2,-2.479871427280703
2826,Group_4_Coint_2,Group_4_Coint_9,-1.4721673224416731
2827,Group_4_Coint_9,Group_4_Coint_2,-1.4721673224416731
2828,Group_4_Coint_2,Indep_0,-2.3644762737010576
2829,Indep_0,Group_4_Coint_2,-2.3644762737010576
2830,Group_4_Coint_2,Indep_1,-3.4885564676265908
2831,Indep_1,Group_4_Coint_2,-3.4885564676265908
2832,Group_4_Coint_2,Indep_2,-2.8050858521962296
2833,Indep_2,Group_4_Coint_2,-2.8050858521962296
2834,Group_4_Coint_2,Indep_3,-1.7136062914895236
2835,Indep_3,Group_4_Coint_2,-1.7136062914895236
2836,Group_4_Coint_2,Indep_4,-1.3010987661160696
2837,Indep_4,Group_4_Coint_2,-1.3010987661160696
2838,Group_4_Coint_3,Group_4_Coint_4,-1.9865467821416407
2839,Group_4_Coint_4,Group_4_Coint_3,-1.9865467821416407
2840,Group_4_Coint_3,Group_4_Coint_5,-2.795958141721477
2841,Group_4_Coint_5,Group_4_Coint_3,-2.795958141721477
2842,Group_4_Coint_3,Group_4_Coint_6,-2.971070513822873
2843,Group_4_Coint_6,Group_4_Coint_3,-2.971070513822873
2844,Group_4_Coint_3,Group_4_Coint_7,-3.047564992846256
2845,Group_4_Coint_7,Group_4_Coint_3,-3.047564992846256
2846,Group_4_Coint_3,Group_4_Coint_8,-2.4937015406779706
2847,Group_4_Coint_8,Group_4_Coint_3,-2.4937015406779706
2848,Group_4_Coint_3,Group_4_Coint_9,-2.0652243310539764
2849,Group_4_Coint_9,Group_4_Coint_3,-2.0652243310539764
2850,Group_4_Coint_3,Indep_0,-2.343074706362755
2851,Indep_0,Group_4_Coint_3,-2.343074706362755
2852,Group_4_Coint_3,Indep_1,-3.385242670336767
2853,Indep_1,Group_4_Coint_3,-3.385242670336767
2854,Group_4_Coint_3,Indep_2,-2.755824501920756
2855,Indep_2,Group_4_Coint_3,-2.755824501920756
2856,Group_4_Coint_3,Indep_3,-1.7351654494837037
2857,Indep_3,Group_4_Coint_3,-1.7351654494837037
2858,Group_4_Coint_3,Indep_4,-1.2793726842473152
2859,Indep_4,Group_4_Coint_3,-1.2793726842473152
2860,Group_4_Coint_4,Group_4_Coint_5,-1.4927625366318356
2861,Group_4_Coint_5,Group_4_Coint_4,-1.4927625366318356
2862,Group_4_Coint_4,Group_4_Coint_6,-2.8141450606514087
2863,Group_4_Coint_6,Group_4_Coint_4,-2.8141450606514087
2864,Group_4_Coint_4,Group_4_Coint_7,-2.5197120548397027
2865,Group_4_Coint_7,Group_4_Coint_4,-2.5197120548397027
2866,Group_4_Coint_4,Group_4_Coint_8,-2.861665996251432
2867,Group_4_Coint_8,Group_4_Coint_4,-2.861665996251432
2868,Group_4_Coint_4,Group_4_Coint_9,-1.104280135246346
2869,Group_4_Coint_9,Group_4_Coint_4,-1.104280135246346
2870,Group_4_Coint_4,Indep_0,-2.2914784561950046
2871,Indep_0,Group_4_Coint_4,-2.2914784561950046
2872,Group_4_Coint_4,Indep_1,-3.437509160447684
2873,Indep_1,Group_4_Coint_4,-3.437509160447684
2874,Group_4_Coint_4,Indep_2,-2.812192842244712
2875,Indep_2,Group_4_Coint_4,-2.812192842244712
2876,Group_4_Coint_4,Indep_3,-1.6460712973237706
2877,Indep_3,Group_4_Coint_4,-1.6460712973237706
2878,Group_4_Coint_4,Indep_4,-1.2568761386704868
2879,Indep_4,Group_4_Coint_4,-1.2568761386704868
2880,Group_4_Coint_5,Group_4_Coint_6,-1.9060592257913895
2881,Group_4_Coint_6,Group_4_Coint_5,-1.9060592257913895
2882,Group_4_Coint_5,Group_4_Coint_7,-2.5153656748629594
2883,Group_4_Coint_7,Group_4_Coint_5,-2.5153656748629594
2884,Group_4_Coint_5,Group_4_Coint_8,-1.9472233548439009
2885,Group_4_Coint_8,Group_4_Coint_5,-1.9472233548439009
2886,Group_4_Coint_5,Group_4_Coint_9,-1.9341993273057734
2887,Group_4_Coint_9,Group_4_Coint_5,-1.9341993273057734
2888,Group_4_Coint_5,Indep_0,-2.3112886319133805
2889,Indep_0,Group_4_Coint_5,-2.3112886319133805
2890,Group_4_Coint_5,Indep_1,-3.390983011816307
2891,Indep_1,Group_4_Coint_5,-3.390983011816307
2892,Group_4_Coint_5,Indep_2,-2.734820848762112
2893,Indep_2,Group_4_Coint_5,-2.734820848762112
2894,Group_4_Coint_5,Indep_3,-1.7214182672074627
2895,Indep_3,Group_4_Coint_5,-1.7214182672074627
2896,Group_4_Coint_5,Indep_4,-1.2554776995160477
2897,Indep_4,Group_4_Coint_5,-1.2554776995160477
2898,Group_4_Coint_6,Group_4_Coint_7,-2.521791960678938
2899,Group_4_Coint_7,Group_4_Coint_6,-2.521791960678938
2900,Group_4_Coint_6,Group_4_Coint_8,-2.7795378374770565
2901,Group_4_Coint_8,Group_4_Coint_6,-2.7795378374770565
2902,Group_4_Coint_6,Group_4_Coint_9,-1.29431750319266
2903,Group_4_Coint_9,Group_4_Coint_6,-1.29431750319266
2904,Group_4_Coint_6,Indep_0,-2.290391635764864
2905,Indep_0,Group_4_Coint_6,-2.290391635764864
2906,Group_4_Coint_6,Indep_1,-3.3723280953428576
2907,Indep_1,Group_4_Coint_6,-3.3723280953428576
2908,Group_4_Coint_6,Indep_2,-2.7397740669568993
2909,Indep_2,Group_4_Coint_6,-2.7397740669568993
2910,Group_4_Coint_6,Indep_3,-1.668463113693997
2911,Indep_3,Group_4_Coint_6,-1.668463113693997
2912,Group_4_Coint_6,Indep_4,-1.2287062110272868
2913,Indep_4,Group_4_Coint_6,-1.2287062110272868
2914,Group_4_Coint_7,Group_4_Coint_8,-3.257540868863255
2915,Group_4_Coint_8,Group_4_Coint_7,-3.257540868863255
2916,Group_4_Coint_7,Group_4_Coint_9,-1.8065292278910148
2917,Group_4_Coint_9,Group_4_Coint_7,-1.8065292278910148
2918,Group_4_Coint_7,Indep_0,-2.352838576097957
2919,Indep_0,Group_4_Coint_7,-2.352838576097957
2920,Group_4_Coint_7,Indep_1,-3.4536017543303554
